Source,Target
HOXD10,ZNF214
HOXD10,TFAP2B
HOXD10,HOXD8
HOXD10,SRY
HOXD10,NR1H4
HOXD10,TLX1
HOXD10,WT1
HOXD10,PAX8
HOXD10,POU6F1
HOXD10,SOX4
HOXD10,ZNF397
HOXD10,TCF24
HOXD10,ZNF365
HOXD10,PLSCR1
HOXD10,POU5F2
HOXD10,ZNF852
HOXD10,ZNF578
HOXD10,PAX8
HOXD10,ZNF556
HOXD10,RORA
HOXD10,NR5A2
HOXD10,TFAP2C
HOXD10,ZFP42
HOXD10,NKX1-1
HOXD10,RARB
HOXD10,SP100
HOXD10,ZNF595
HOXD10,ZNF585B
HOXD10,SPIC
HOXD10,KMT2B
HOXD10,TP63
HOXD10,TP63
HOXD10,RFX6
HOXD10,ZSCAN4
CRX,SCML4
CRX,USF3
CRX,PGR
CRX,NR1H4
CRX,TCF21
CRX,ZNF215
CRX,HNF4A
CRX,DLX4
CRX,IKZF1
CRX,TBX1
CRX,HOXD10
CRX,EBF2
CRX,PHOX2B
CRX,RARG
CRX,ZNF560
CRX,OTP
CRX,ZNF750
CRX,ZNF518B
CRX,ZBTB10
CRX,ZNF28
CRX,HOXD3
CRX,SP7
CRX,DMRT3
CRX,VENTX
CRX,ZNF181
CRX,NFIX
CRX,LHX4
CRX,MYB
CRX,ZFP57
CRX,POU1F1
CRX,GLI4
CRX,ZNF800
CRX,TFAP2A
CRX,ZIM3
CRX,FIGLA
CRX,ZBED2
CRX,MBD2
CRX,RREB1
CRX,IKZF3
CRX,HOXD10
CRX,GATA3
CRX,ZNF625
CRX,GATA3
CRX,TBX3
CRX,TP63
CRX,RARB
CRX,ESR2
CRX,ISX
CRX,NR1I3
CRX,ZNF280A
CRX,ZSCAN12
CRX,PAX3
CRX,GLI4
CRX,ZKSCAN3
CRX,TBX18
CRX,HOXB1
CRX,ZNF672
CRX,ZNF492
CRX,ELF5
CRX,TFAP2A
CRX,FOXA1
CRX,SRCAP
CRX,GFI1B
CRX,PRDM14
CRX,ELF3
CRX,TCF21
CRX,ZNF429
CRX,ZNF391
CRX,HOXD12
CRX,ZNF316
CRX,TLX3
CRX,LHX4
CRX,JRK
CRX,GATA5
CRX,NCOA3
CRX,PAX3
CRX,HOXD3
CRX,NEUROG1
CRX,PAX9
CRX,IRF4
CRX,ZSCAN30
CRX,HOXA11
CRX,PRDM13
CRX,FOXK1
CRX,HOXA13
CRX,ESRRB
CRX,ZNF543
CRX,FOXR2
CRX,NR1I2
CRX,NR2F2
CRX,SNAI3
CRX,TCF21
CRX,ESR2
CRX,FOXJ2
CRX,SHOX
CRX,USF3
CRX,ZNF578
CRX,FOXP2
CRX,NR1H4
CRX,ZNF777
CRX,HOXD13
CRX,ZNF99
CRX,TBX5
CRX,DMRTA1
CRX,SKIL
CRX,NPAS4
CRX,TBX1
CRX,SMAD4
CRX,ZSCAN23
CRX,IKZF1
CRX,ZNF710
CRX,GATA4
CRX,PROX2
CRX,ONECUT1
CRX,GATA4
CRX,E2F2
CRX,PAX9
CRX,ONECUT2
CRX,SIM1
CRX,SIX1
CRX,SOX5
CRX,GATAD2A
CRX,IRF4
CRX,NEUROD4
CRX,HOXA1
CRX,NR1I3
CRX,PAX4
CRX,ZNF443
CRX,NKX2-1
CRX,DR1
CRX,ZSCAN10
CRX,KLF14
CRX,SCML4
CRX,HNF1A
CRX,MEOX2
CRX,HOXB8
CRX,EHF
CRX,POU3F4
CRX,HOXA13
CRX,ZNF804B
CRX,HOXD4
CRX,ZFP1
CRX,RREB1
CRX,PITX1
CRX,POU2F3
CRX,ZFP42
CRX,HMGA2
CRX,EBF2
CRX,HMGA2
CRX,FOXA1
CRX,FOXE1
CRX,NR2F6
CRX,ESR2
CRX,DOT1L
CRX,GSX1
CRX,ELF5
CRX,ZNF583
CRX,MKX
CRX,TBX20
CRX,HOXD13
CRX,SHOX2
CRX,REPIN1
CRX,NFKB2
CRX,MYNN
CRX,PRDM15
CRX,DMRT1
CRX,HOXA13
CRX,NR5A2
CRX,LBX1
CRX,ZBTB24
CRX,GSC2
CRX,ZNF705G
CRX,ZNF821
CRX,FOXD3
CRX,ZNF771
CRX,ZNF214
CRX,NFATC2
CRX,ZNF92
CRX,HOXB8
CRX,FOXD3
CRX,PATZ1
CRX,IRF6
CRX,ZSCAN20
CRX,GATAD2A
CRX,ZNF324B
CRX,DMRTC2
CRX,HMG20B
CRX,ZNF572
CRX,ESRRB
CRX,FOXD3
CRX,NKX3-2
CRX,RAG1
CRX,ZNF782
CRX,ZKSCAN3
CRX,EBF3
CRX,SP140L
CRX,HES2
CRX,SPZ1
CRX,ESR1
CRX,FOXN1
CRX,DPF3
CRX,TBX3
CRX,ZNF214
CRX,TFAP2B
CRX,HOXD8
CRX,SRY
CRX,NR1H4
CRX,TLX1
CRX,HMGA2
CRX,ETV7
CRX,WT1
CRX,GCM2
CRX,PAX8
CRX,POU6F1
CRX,SOX4
CRX,ZNF397
CRX,TCF24
CRX,HES2
CRX,HES6
CRX,ZNF365
CRX,PLSCR1
CRX,POU5F2
CRX,ZNF852
CRX,ZNF578
CRX,PAX8
CRX,ZNF556
CRX,RORA
CRX,HMGA2
CRX,NR5A2
CRX,HMGA2
CRX,TFAP2C
CRX,ESR1
CRX,ZFP42
CRX,HNF1B
CRX,NKX1-1
CRX,RARB
CRX,SP100
CRX,HOXB9
CRX,ZNF595
CRX,ZNF585B
CRX,SPIC
CRX,KMT2B
CRX,HOXC10
CRX,TP63
CRX,TP63
CRX,RFX6
CRX,FOXR1
CRX,ZSCAN4
GATA3,SCML4
GATA3,USF3
GATA3,PGR
GATA3,NR1H4
GATA3,TCF21
GATA3,TBX22
GATA3,HNF4A
GATA3,MYCN
GATA3,IKZF1
GATA3,TBX1
GATA3,HOXD10
GATA3,PHOX2B
GATA3,RARG
GATA3,ZNF560
GATA3,OTP
GATA3,ZNF750
GATA3,ZNF518B
GATA3,ZBTB10
GATA3,HOXD3
GATA3,SP7
GATA3,VENTX
GATA3,ZNF181
GATA3,NFIX
GATA3,MYB
GATA3,ZFP57
GATA3,GLI4
GATA3,ZNF800
GATA3,TFAP2A
GATA3,ZIM3
GATA3,ZBED2
GATA3,MBD2
GATA3,ZNF517
GATA3,RREB1
GATA3,IKZF3
GATA3,HOXD10
GATA3,TP63
GATA3,ISX
GATA3,NR1I3
GATA3,ZNF280A
GATA3,ZSCAN12
GATA3,PAX3
GATA3,GLI4
GATA3,ZKSCAN3
GATA3,TBX18
GATA3,ZNF672
GATA3,TFAP2A
GATA3,SRCAP
GATA3,PRDM14
GATA3,TCF21
GATA3,ZNF429
GATA3,ZNF391
GATA3,HOXD12
GATA3,ZNF316
GATA3,TLX3
GATA3,LHX4
GATA3,JRK
GATA3,GATA5
GATA3,NCOA3
GATA3,PAX3
GATA3,HOXD3
GATA3,PAX9
GATA3,IRF4
GATA3,ZSCAN30
GATA3,HOXA11
GATA3,PRDM13
GATA3,HOXA13
GATA3,SCML4
GATA3,NR1I2
GATA3,NR2F2
GATA3,TCF21
GATA3,SHOX
GATA3,USF3
GATA3,ZNF578
GATA3,NR1H4
GATA3,ZNF777
GATA3,ZNF99
GATA3,TBX5
GATA3,SKIL
GATA3,NPAS4
GATA3,TBX1
GATA3,SMAD4
GATA3,ZSCAN23
GATA3,IKZF1
GATA3,ZNF710
GATA3,GATA4
GATA3,PROX2
GATA3,ONECUT1
GATA3,GATA4
GATA3,PAX9
GATA3,ONECUT2
GATA3,SIM1
GATA3,SIX1
GATA3,SOX5
GATA3,GATAD2A
GATA3,IRF4
GATA3,NEUROD4
GATA3,HOXA1
GATA3,NR1I3
GATA3,PAX4
GATA3,ZNF443
GATA3,NKX2-1
GATA3,ZSCAN10
GATA3,KLF14
GATA3,SCML4
GATA3,HNF1A
GATA3,MEOX2
GATA3,HOXB8
GATA3,HOXA13
GATA3,ZNF804B
GATA3,HOXD4
GATA3,RREB1
GATA3,PITX1
GATA3,POU2F3
GATA3,ZFP42
GATA3,HMGA2
GATA3,NR2F6
GATA3,GSX1
GATA3,ZNF583
GATA3,MKX
GATA3,TBX20
GATA3,HOXD13
GATA3,HOXA7
GATA3,SHOX2
GATA3,REPIN1
GATA3,MYNN
GATA3,PRDM15
GATA3,HOXA13
GATA3,NR5A2
GATA3,LBX1
GATA3,ZBTB24
GATA3,GSC2
GATA3,ZNF705G
GATA3,ZNF821
GATA3,ZNF771
GATA3,NFATC2
GATA3,ZNF92
GATA3,HOXB8
GATA3,PATZ1
GATA3,GATAD2A
GATA3,ZNF324B
GATA3,HMG20B
GATA3,ZNF572
GATA3,NKX3-2
GATA3,ZKSCAN3
GATA3,SP140L
GATA3,HES2
GATA3,SPZ1
GATA3,TBX3
GATA3,ZNF214
GATA3,TFAP2B
GATA3,HOXD8
GATA3,SRY
GATA3,NR1H4
GATA3,TLX1
GATA3,WT1
GATA3,GCM2
GATA3,POU6F1
GATA3,SOX4
GATA3,ZNF397
GATA3,TCF24
GATA3,HES2
GATA3,HES6
GATA3,ZNF365
GATA3,PLSCR1
GATA3,POU5F2
GATA3,ZNF852
GATA3,ZNF578
GATA3,PAX8
GATA3,RORA
GATA3,NR5A2
GATA3,HMGA2
GATA3,TFAP2C
GATA3,ZFP42
GATA3,NKX1-1
GATA3,RARB
GATA3,SP100
GATA3,HOXB9
GATA3,ZNF585B
GATA3,SPIC
GATA3,KMT2B
GATA3,HOXC10
GATA3,TP63
GATA3,TP63
GATA3,RFX6
GATA3,ZSCAN4
ZNF625,ZNF750
ZNF625,ZNF800
ZNF625,ZSCAN12
ZNF625,ZNF672
ZNF625,ZSCAN30
ZNF625,ZNF777
ZNF625,ZNF99
ZNF625,ZSCAN23
ZNF625,ZNF710
ZNF625,ZNF804B
ZNF625,ZNF705G
ZNF625,ZNF771
ZNF625,ZNF782
ZNF625,ZNF852
ZNF625,ZSCAN4
GATA3,SCML4
GATA3,USF3
GATA3,PGR
GATA3,NR1H4
GATA3,TCF21
GATA3,TBX22
GATA3,ZNF215
GATA3,HNF4A
GATA3,IKZF1
GATA3,TBX1
GATA3,HOXD10
GATA3,PHOX2B
GATA3,RARG
GATA3,ZNF560
GATA3,OTP
GATA3,ZNF750
GATA3,TEF
GATA3,ZNF518B
GATA3,ZBTB10
GATA3,ZNF28
GATA3,HOXD3
GATA3,SP7
GATA3,VENTX
GATA3,ZNF181
GATA3,NFIX
GATA3,ZNF579
GATA3,LHX4
GATA3,MYB
GATA3,ZFP57
GATA3,POU1F1
GATA3,GLI4
GATA3,ZNF800
GATA3,TFAP2A
GATA3,ZIM3
GATA3,ZBED2
GATA3,MBD2
GATA3,RREB1
GATA3,IKZF3
GATA3,HOXD10
GATA3,ZNF625
GATA3,TBX3
GATA3,TP63
GATA3,RARB
GATA3,ISX
GATA3,NR1I3
GATA3,ZNF280A
GATA3,ZSCAN12
GATA3,PAX3
GATA3,GLI4
GATA3,ZKSCAN3
GATA3,TBX18
GATA3,HOXB1
GATA3,ZNF672
GATA3,ZNF492
GATA3,TFAP2A
GATA3,SRCAP
GATA3,GFI1B
GATA3,PRDM14
GATA3,TCF21
GATA3,ZNF429
GATA3,ZNF391
GATA3,HOXD12
GATA3,ZNF316
GATA3,TLX3
GATA3,LHX4
GATA3,JRK
GATA3,GATA5
GATA3,NCOA3
GATA3,PAX3
GATA3,HOXD3
GATA3,NEUROG1
GATA3,PAX9
GATA3,IRF4
GATA3,ZSCAN30
GATA3,HOXA11
GATA3,PRDM13
GATA3,HOXA13
GATA3,ZNF543
GATA3,NR5A2
GATA3,SCML4
GATA3,NR1I2
GATA3,NR2F2
GATA3,SNAI3
GATA3,TCF21
GATA3,SHOX
GATA3,USF3
GATA3,ZNF578
GATA3,NR1H4
GATA3,ZNF777
GATA3,HOXD13
GATA3,ZNF99
GATA3,TBX5
GATA3,SKIL
GATA3,NPAS4
GATA3,TBX1
GATA3,SMAD4
GATA3,ZSCAN23
GATA3,IKZF1
GATA3,ZNF710
GATA3,GATA4
GATA3,RREB1
GATA3,PROX2
GATA3,ONECUT1
GATA3,GATA4
GATA3,PAX9
GATA3,ONECUT2
GATA3,SIM1
GATA3,SIX1
GATA3,SOX5
GATA3,GATAD2A
GATA3,IRF4
GATA3,NEUROD4
GATA3,HOXA1
GATA3,NR1I3
GATA3,PAX4
GATA3,ZNF443
GATA3,NKX2-1
GATA3,KLF14
GATA3,SCML4
GATA3,HNF1A
GATA3,MEOX2
GATA3,NR2E3
GATA3,HOXB8
GATA3,POU3F4
GATA3,HOXA13
GATA3,ZNF804B
GATA3,HOXD4
GATA3,ZFP1
GATA3,RREB1
GATA3,PITX1
GATA3,POU2F3
GATA3,ZFP42
GATA3,HMGA2
GATA3,HMGA2
GATA3,NR2F6
GATA3,GSX1
GATA3,ZNF583
GATA3,MKX
GATA3,TBX20
GATA3,HOXD13
GATA3,SHOX2
GATA3,REPIN1
GATA3,NFKB2
GATA3,MYNN
GATA3,PRDM15
GATA3,HOXA13
GATA3,NR5A2
GATA3,LBX1
GATA3,ZBTB24
GATA3,GSC2
GATA3,ZNF705G
GATA3,ZNF771
GATA3,ZNF214
GATA3,NFATC2
GATA3,ZNF92
GATA3,HOXB8
GATA3,PATZ1
GATA3,IRF6
GATA3,ZSCAN20
GATA3,GATAD2A
GATA3,ZNF324B
GATA3,HMG20B
GATA3,ZNF572
GATA3,ZNF33B
GATA3,NKX3-2
GATA3,RAG1
GATA3,ZNF782
GATA3,ZKSCAN3
GATA3,SP140L
GATA3,HES2
GATA3,SPZ1
GATA3,TBX3
GATA3,ZNF214
GATA3,TFAP2B
GATA3,HOXD8
GATA3,SRY
GATA3,NR1H4
GATA3,TLX1
GATA3,HMGA2
GATA3,WT1
GATA3,GCM2
GATA3,PAX8
GATA3,POU6F1
GATA3,SOX4
GATA3,ZNF397
GATA3,TCF24
GATA3,HES2
GATA3,HES6
GATA3,ZNF365
GATA3,PLSCR1
GATA3,POU5F2
GATA3,ZNF852
GATA3,ZNF578
GATA3,PAX8
GATA3,ZNF556
GATA3,RORA
GATA3,HMGA2
GATA3,NR5A2
GATA3,HMGA2
GATA3,TFAP2C
GATA3,ZFP42
GATA3,HNF1B
GATA3,NKX1-1
GATA3,RARB
GATA3,SP100
GATA3,HOXB9
GATA3,ZNF595
GATA3,ZNF585B
GATA3,SPIC
GATA3,KMT2B
GATA3,HOXC10
GATA3,TP63
GATA3,TP63
GATA3,RFX6
GATA3,ZSCAN4
TBX3,USF3
TBX3,TCF21
TBX3,ZNF215
TBX3,ZNF560
TBX3,ZNF750
TBX3,TEF
TBX3,ZNF518B
TBX3,ZBTB10
TBX3,ZNF28
TBX3,VENTX
TBX3,ZNF181
TBX3,ZFP57
TBX3,ZNF800
TBX3,TFAP2A
TBX3,ZIM3
TBX3,ZBED2
TBX3,ZNF625
TBX3,TP63
TBX3,ZNF280A
TBX3,ZSCAN12
TBX3,ZKSCAN3
TBX3,ZNF672
TBX3,ZNF492
TBX3,TFAP2A
TBX3,TCF21
TBX3,ZNF429
TBX3,ZNF391
TBX3,ZNF316
TBX3,TLX3
TBX3,ZSCAN30
TBX3,ZNF543
TBX3,TCF21
TBX3,USF3
TBX3,ZNF578
TBX3,ZNF777
TBX3,ZNF99
TBX3,TBX5
TBX3,ZSCAN23
TBX3,ZNF710
TBX3,ZNF443
TBX3,ZNF804B
TBX3,ZFP1
TBX3,ZFP42
TBX3,ZNF583
TBX3,ZBTB24
TBX3,ZNF705G
TBX3,ZNF771
TBX3,ZNF214
TBX3,ZSCAN20
TBX3,ZNF572
TBX3,ZNF33B
TBX3,ZKSCAN3
TBX3,ZNF214
TBX3,TFAP2B
TBX3,TLX1
TBX3,WT1
TBX3,ZNF397
TBX3,TCF24
TBX3,ZNF365
TBX3,ZNF852
TBX3,ZNF578
TBX3,ZNF556
TBX3,TFAP2C
TBX3,ZFP42
TBX3,ZNF595
TBX3,ZNF585B
TBX3,TP63
TBX3,ZSCAN4
TP63,USF3
TP63,ZNF215
TP63,ZNF560
TP63,ZNF750
TP63,ZNF518B
TP63,ZBTB10
TP63,ZNF28
TP63,VENTX
TP63,ZNF181
TP63,ZNF579
TP63,ZFP57
TP63,ZNF800
TP63,ZIM3
TP63,ZBED2
TP63,ZNF625
TP63,ZNF280A
TP63,ZSCAN12
TP63,ZKSCAN3
TP63,ZNF672
TP63,ZNF492
TP63,ZNF429
TP63,ZNF391
TP63,ZNF316
TP63,ZSCAN30
TP63,ZNF543
TP63,USF3
TP63,ZNF578
TP63,ZNF777
TP63,ZNF99
TP63,ZSCAN23
TP63,ZNF710
TP63,ZNF443
TP63,ZSCAN10
TP63,ZNF804B
TP63,ZFP1
TP63,ZFP42
TP63,ZNF583
TP63,ZBTB24
TP63,ZNF705G
TP63,ZNF821
TP63,ZNF771
TP63,ZNF214
TP63,ZNF92
TP63,ZSCAN20
TP63,ZNF324B
TP63,ZNF572
TP63,ZNF33B
TP63,ZNF782
TP63,ZKSCAN3
TP63,ZNF214
TP63,WT1
TP63,ZNF397
TP63,ZNF365
TP63,ZNF852
TP63,ZNF578
TP63,ZNF556
TP63,ZFP42
TP63,ZNF595
TP63,ZNF585B
TP63,ZSCAN4
RARB,SCML4
RARB,USF3
RARB,TCF21
RARB,TBX1
RARB,RARG
RARB,ZNF560
RARB,ZNF750
RARB,ZNF518B
RARB,ZBTB10
RARB,ZNF28
RARB,SP7
RARB,VENTX
RARB,ZNF181
RARB,ZNF579
RARB,ZFP57
RARB,ZNF800
RARB,TFAP2A
RARB,ZIM3
RARB,ZBED2
RARB,RREB1
RARB,ZNF625
RARB,TBX3
RARB,TP63
RARB,ZNF280A
RARB,ZSCAN12
RARB,ZKSCAN3
RARB,TBX18
RARB,ZNF672
RARB,ZNF492
RARB,TFAP2A
RARB,SRCAP
RARB,TCF21
RARB,ZNF429
RARB,ZNF391
RARB,ZNF316
RARB,ZSCAN30
RARB,ZNF543
RARB,TCF21
RARB,SHOX
RARB,USF3
RARB,ZNF578
RARB,ZNF777
RARB,ZNF99
RARB,TBX5
RARB,SKIL
RARB,TBX1
RARB,SMAD4
RARB,ZSCAN23
RARB,ZNF710
RARB,RREB1
RARB,SIM1
RARB,SIX1
RARB,ZNF443
RARB,SCML4
RARB,ZNF804B
RARB,RREB1
RARB,ZFP42
RARB,ZNF583
RARB,TBX20
RARB,REPIN1
RARB,ZNF705G
RARB,ZNF771
RARB,ZNF214
RARB,ZNF324B
RARB,ZNF572
RARB,ZNF33B
RARB,ZKSCAN3
RARB,SP140L
RARB,SPZ1
RARB,TBX3
RARB,ZNF214
RARB,TFAP2B
RARB,SRY
RARB,TLX1
RARB,WT1
RARB,SOX4
RARB,TCF24
RARB,ZNF365
RARB,ZNF852
RARB,ZNF578
RARB,RORA
RARB,TFAP2C
RARB,ZFP42
RARB,SP100
RARB,ZNF595
RARB,SPIC
RARB,TP63
RARB,TP63
RARB,RFX6
RARB,ZSCAN4
CENPA,SCML4
CENPA,USF3
CENPA,PGR
CENPA,NR1H4
CENPA,TCF21
CENPA,TBX22
CENPA,ZNF215
CENPA,HNF4A
CENPA,DLX4
CENPA,IKZF1
CENPA,TBX1
CENPA,HOXD10
CENPA,EBF2
CENPA,PHOX2B
CENPA,RARG
CENPA,ZNF560
CENPA,OTP
CENPA,ZNF750
CENPA,TEF
CENPA,ZNF518B
CENPA,ZBTB10
CENPA,ZNF28
CENPA,HOXD3
CENPA,SP7
CENPA,DMRT3
CENPA,VENTX
CENPA,ZNF181
CENPA,NFIX
CENPA,ZNF579
CENPA,LHX4
CENPA,MYB
CENPA,ZFP57
CENPA,POU1F1
CENPA,GLI4
CENPA,ZNF800
CENPA,TFAP2A
CENPA,ZIM3
CENPA,FIGLA
CENPA,ZBED2
CENPA,MBD2
CENPA,RREB1
CENPA,IKZF3
CENPA,HOXD10
CENPA,CRX
CENPA,GATA3
CENPA,ZNF625
CENPA,GATA3
CENPA,TBX3
CENPA,TP63
CENPA,RARB
CENPA,ESR2
CENPA,ISX
CENPA,NR1I3
CENPA,ZNF280A
CENPA,ZSCAN12
CENPA,PAX3
CENPA,ETS2
CENPA,GLI4
CENPA,ZKSCAN3
CENPA,TBX18
CENPA,HOXB1
CENPA,ZNF672
CENPA,ZNF492
CENPA,ELF5
CENPA,TFAP2A
CENPA,FOXA1
CENPA,SRCAP
CENPA,GFI1B
CENPA,PRDM14
CENPA,ELF3
CENPA,TCF21
CENPA,ZNF429
CENPA,ZNF391
CENPA,HOXD12
CENPA,ZNF316
CENPA,TLX3
CENPA,LHX4
CENPA,JRK
CENPA,GATA5
CENPA,NCOA3
CENPA,PAX3
CENPA,HOXD3
CENPA,NEUROG1
CENPA,PAX9
CENPA,IRF4
CENPA,ZSCAN30
CENPA,HOXA11
CENPA,PRDM13
CENPA,FOXK1
CENPA,HOXA13
CENPA,ESRRB
CENPA,ZNF543
CENPA,NR5A2
CENPA,SCML4
CENPA,FOXR2
CENPA,NR1I2
CENPA,NR2F2
CENPA,SNAI3
CENPA,TCF21
CENPA,ESR2
CENPA,FOXJ2
CENPA,SHOX
CENPA,USF3
CENPA,ZNF578
CENPA,FOXP2
CENPA,NR1H4
CENPA,ZNF777
CENPA,HOXD13
CENPA,ZNF99
CENPA,TBX5
CENPA,DMRTA1
CENPA,SKIL
CENPA,NPAS4
CENPA,TBX1
CENPA,SMAD4
CENPA,ZSCAN23
CENPA,IKZF1
CENPA,ZNF710
CENPA,GATA4
CENPA,RREB1
CENPA,PROX2
CENPA,ONECUT1
CENPA,GATA4
CENPA,PAX9
CENPA,CREBZF
CENPA,ONECUT2
CENPA,SIM1
CENPA,SIX1
CENPA,SOX5
CENPA,GATAD2A
CENPA,IRF4
CENPA,NEUROD4
CENPA,HOXA1
CENPA,NR1I3
CENPA,PAX4
CENPA,ZNF443
CENPA,NKX2-1
CENPA,DR1
CENPA,ZSCAN10
CENPA,KLF14
CENPA,SCML4
CENPA,HNF1A
CENPA,MEOX2
CENPA,HOXB8
CENPA,EHF
CENPA,POU3F4
CENPA,HOXA13
CENPA,ZNF804B
CENPA,HOXD4
CENPA,ZFP1
CENPA,RREB1
CENPA,PITX1
CENPA,POU2F3
CENPA,ZFP42
CENPA,HMGA2
CENPA,EBF2
CENPA,HMGA2
CENPA,FOXA1
CENPA,FOXE1
CENPA,NR2F6
CENPA,ESR2
CENPA,DOT1L
CENPA,GSX1
CENPA,ELF5
CENPA,ZNF583
CENPA,MKX
CENPA,TBX20
CENPA,HOXD13
CENPA,SHOX2
CENPA,REPIN1
CENPA,NFKB2
CENPA,MYNN
CENPA,PRDM15
CENPA,DMRT1
CENPA,HOXA13
CENPA,NR5A2
CENPA,LBX1
CENPA,ZBTB24
CENPA,CREBZF
CENPA,GSC2
CENPA,ZNF705G
CENPA,ZNF821
CENPA,FOXD3
CENPA,ZNF771
CENPA,ZNF214
CENPA,NFATC2
CENPA,ZNF92
CENPA,HOXB8
CENPA,FOXD3
CENPA,PATZ1
CENPA,IRF6
CENPA,ZSCAN20
CENPA,GATAD2A
CENPA,ZNF324B
CENPA,DMRTC2
CENPA,HMG20B
CENPA,ZNF572
CENPA,ZNF33B
CENPA,ESRRB
CENPA,FOXD3
CENPA,NKX3-2
CENPA,RAG1
CENPA,CREM
CENPA,ZKSCAN3
CENPA,EBF3
CENPA,SP140L
CENPA,HES2
CENPA,SPZ1
CENPA,ESR1
CENPA,FOXN1
CENPA,DPF3
CENPA,TBX3
CENPA,ZNF214
CENPA,TFAP2B
CENPA,HOXD8
CENPA,SRY
CENPA,NR1H4
CENPA,TLX1
CENPA,HMGA2
CENPA,ETV7
CENPA,WT1
CENPA,GCM2
CENPA,PAX8
CENPA,POU6F1
CENPA,SOX4
CENPA,ZNF397
CENPA,TCF24
CENPA,HES2
CENPA,HES6
CENPA,ZNF365
CENPA,PLSCR1
CENPA,POU5F2
CENPA,ZNF852
CENPA,ZNF578
CENPA,PAX8
CENPA,ZNF556
CENPA,RORA
CENPA,HMGA2
CENPA,NR5A2
CENPA,HMGA2
CENPA,TFAP2C
CENPA,ESR1
CENPA,ZFP42
CENPA,HNF1B
CENPA,NKX1-1
CENPA,RARB
CENPA,SP100
CENPA,HOXB9
CENPA,ZNF595
CENPA,ZNF585B
CENPA,SPIC
CENPA,KMT2B
CENPA,HOXC10
CENPA,TP63
CENPA,TP63
CENPA,RFX6
CENPA,FOXR1
CENPA,ZSCAN4
ESR2,SCML4
ESR2,USF3
ESR2,PGR
ESR2,NR1H4
ESR2,TCF21
ESR2,TBX22
ESR2,ZNF215
ESR2,HNF4A
ESR2,IKZF1
ESR2,TBX1
ESR2,HOXD10
ESR2,PHOX2B
ESR2,RARG
ESR2,ZNF560
ESR2,OTP
ESR2,ZNF750
ESR2,TEF
ESR2,ZNF518B
ESR2,ZBTB10
ESR2,ZNF28
ESR2,HOXD3
ESR2,SP7
ESR2,VENTX
ESR2,ZNF181
ESR2,NFIX
ESR2,LHX4
ESR2,MYB
ESR2,ZFP57
ESR2,POU1F1
ESR2,GLI4
ESR2,ZNF800
ESR2,TFAP2A
ESR2,ZIM3
ESR2,FIGLA
ESR2,ZBED2
ESR2,MBD2
ESR2,RREB1
ESR2,IKZF3
ESR2,HOXD10
ESR2,ZNF625
ESR2,GATA3
ESR2,TBX3
ESR2,TP63
ESR2,ISX
ESR2,NR1I3
ESR2,ZNF280A
ESR2,ZSCAN12
ESR2,PAX3
ESR2,ETS2
ESR2,GLI4
ESR2,ZKSCAN3
ESR2,TBX18
ESR2,HOXB1
ESR2,ZNF672
ESR2,ZNF492
ESR2,TFAP2A
ESR2,FOXA1
ESR2,SRCAP
ESR2,GFI1B
ESR2,PRDM14
ESR2,TCF21
ESR2,ZNF429
ESR2,ZNF391
ESR2,HOXD12
ESR2,ZNF316
ESR2,TLX3
ESR2,JRK
ESR2,GATA5
ESR2,NCOA3
ESR2,PAX3
ESR2,HOXD3
ESR2,NEUROG1
ESR2,PAX9
ESR2,IRF4
ESR2,ZSCAN30
ESR2,HOXA11
ESR2,PRDM13
ESR2,FOXK1
ESR2,HOXA13
ESR2,ESRRB
ESR2,ZNF543
ESR2,NR5A2
ESR2,FOXR2
ESR2,NR1I2
ESR2,NR2F2
ESR2,SNAI3
ESR2,TCF21
ESR2,FOXJ2
ESR2,SHOX
ESR2,USF3
ESR2,ZNF578
ESR2,FOXP2
ESR2,NR1H4
ESR2,ZNF777
ESR2,HOXD13
ESR2,ZNF99
ESR2,TBX5
ESR2,SKIL
ESR2,NPAS4
ESR2,TBX1
ESR2,SMAD4
ESR2,ZSCAN23
ESR2,GATA4
ESR2,RREB1
ESR2,PROX2
ESR2,ONECUT1
ESR2,GATA4
ESR2,PAX9
ESR2,ONECUT2
ESR2,SIM1
ESR2,SIX1
ESR2,GATAD2A
ESR2,IRF4
ESR2,HOXA1
ESR2,NR1I3
ESR2,PAX4
ESR2,ZNF443
ESR2,NKX2-1
ESR2,KLF14
ESR2,SCML4
ESR2,HNF1A
ESR2,MEOX2
ESR2,NR2E3
ESR2,HOXB8
ESR2,POU3F4
ESR2,HOXA13
ESR2,ZNF804B
ESR2,HOXD4
ESR2,ZFP1
ESR2,RREB1
ESR2,POU2F3
ESR2,ZFP42
ESR2,HMGA2
ESR2,HMGA2
ESR2,FOXA1
ESR2,FOXE1
ESR2,NR2F6
ESR2,GSX1
ESR2,ZNF583
ESR2,TBX20
ESR2,HOXD13
ESR2,SHOX2
ESR2,NFKB2
ESR2,MYNN
ESR2,PRDM15
ESR2,HOXA13
ESR2,NR5A2
ESR2,LBX1
ESR2,ZBTB24
ESR2,GSC2
ESR2,ZNF705G
ESR2,FOXD3
ESR2,ZNF771
ESR2,ZNF214
ESR2,NFATC2
ESR2,HOXB8
ESR2,FOXD3
ESR2,PATZ1
ESR2,IRF6
ESR2,ZSCAN20
